timestamp,pod,value
2025-09-05T22:25:25.109118+00:00,product-service-v1-deployment,99
2025-09-05T22:25:25.109118+00:00,product-service-v3-deployment,49.75
2025-09-05T22:25:25.109118+00:00,product-service-v2-deployment,99
2025-09-05T22:25:40.156796+00:00,product-service-v2-deployment,94.33333333333329
2025-09-05T22:25:40.156796+00:00,product-service-v1-deployment,95.33333333333331
2025-09-05T22:25:40.156796+00:00,product-service-v3-deployment,133.00000000000009
2025-09-05T22:25:54.620174+00:00,product-service-v2-deployment,231.36842105263165
2025-09-05T22:25:54.620174+00:00,product-service-v1-deployment,242.54545454545462
2025-09-05T22:25:54.620174+00:00,product-service-v3-deployment,232.52173913043484
2025-09-05T22:26:09.711990+00:00,product-service-v2-deployment,465.3749999999991
2025-09-05T22:26:09.711990+00:00,product-service-v1-deployment,466.71428571428555
2025-09-05T22:26:09.711990+00:00,product-service-v3-deployment,491.77777777777817
2025-09-05T22:26:24.968492+00:00,product-service-v2-deployment,947.8225806451603
2025-09-05T22:26:24.968492+00:00,product-service-v1-deployment,1883.5000000000055
2025-09-05T22:26:24.968492+00:00,product-service-v3-deployment,872.0967741935494
2025-09-05T22:26:39.284466+00:00,product-service-v2-deployment,944.3918918918912
2025-09-05T22:26:39.284466+00:00,product-service-v1-deployment,1766.4285714285697
2025-09-05T22:26:39.284466+00:00,product-service-v3-deployment,969.9074074074068
2025-09-05T22:26:54.488690+00:00,product-service-v2-deployment,953.636363636364
2025-09-05T22:26:54.488690+00:00,product-service-v1-deployment,1816.8750000000018
2025-09-05T22:26:54.488690+00:00,product-service-v3-deployment,988.2795698924732
2025-09-05T22:27:08.921066+00:00,product-service-v2-deployment,961.8556701030923
2025-09-05T22:27:08.921066+00:00,product-service-v1-deployment,984.7346938775512
2025-09-05T22:27:08.921066+00:00,product-service-v3-deployment,989.3720930232553
2025-09-05T22:27:24.034938+00:00,product-service-v2-deployment,979.6268656716416
2025-09-05T22:27:24.034938+00:00,product-service-v1-deployment,985.340909090909
2025-09-05T22:27:24.034938+00:00,product-service-v3-deployment,978.5310734463278
2025-09-05T22:27:38.468114+00:00,product-service-v2-deployment,997.6938775510205
2025-09-05T22:27:38.468114+00:00,product-service-v1-deployment,970.4746835443037
2025-09-05T22:27:38.468114+00:00,product-service-v3-deployment,958.0399999999998
2025-09-05T22:27:53.591295+00:00,product-service-v2-deployment,989.7572815533982
2025-09-05T22:27:53.591295+00:00,product-service-v1-deployment,970.2922077922078
2025-09-05T22:27:53.591295+00:00,product-service-v3-deployment,955.6451612903228
2025-09-05T22:28:07.919228+00:00,product-service-v2-deployment,986.3118811881188
2025-09-05T22:28:07.919228+00:00,product-service-v1-deployment,947.6020408163271
2025-09-05T22:28:07.919228+00:00,product-service-v3-deployment,959.5925925925924
2025-09-05T22:28:23.000152+00:00,product-service-v2-deployment,944.1011235955059
2025-09-05T22:28:23.000152+00:00,product-service-v1-deployment,966.4233576642339
2025-09-05T22:28:23.000152+00:00,product-service-v3-deployment,968.370786516854
2025-09-05T22:28:37.382294+00:00,product-service-v2-deployment,936.4102564102566
2025-09-05T22:28:37.382294+00:00,product-service-v1-deployment,967.9020979020977
2025-09-05T22:28:37.382294+00:00,product-service-v3-deployment,985.9959349593496
2025-09-05T22:28:52.470258+00:00,product-service-v2-deployment,943.473684210526
2025-09-05T22:28:52.470258+00:00,product-service-v1-deployment,973.294117647059
2025-09-05T22:28:52.470258+00:00,product-service-v3-deployment,985.4811715481173
2025-09-05T22:29:07.657290+00:00,product-service-v2-deployment,960.4676258992804
2025-09-05T22:29:07.657290+00:00,product-service-v1-deployment,964.6183206106872
2025-09-05T22:29:07.657290+00:00,product-service-v3-deployment,989.7619047619047
2025-09-05T22:29:21.926383+00:00,product-service-v2-deployment,966.1538461538462
2025-09-05T22:29:21.926383+00:00,product-service-v1-deployment,967.3611111111106
2025-09-05T22:29:21.926383+00:00,product-service-v3-deployment,972.7808988764048
2025-09-05T22:29:37.059800+00:00,product-service-v2-deployment,951.8907563025211
2025-09-05T22:29:37.059800+00:00,product-service-v1-deployment,974.6853146853146
