timestamp,pod,value
2025-09-03T21:40:45.553169+00:00,product-service-v1-deployment,84.65303880888459
2025-09-03T21:40:45.553169+00:00,product-service-v3-deployment,153.2440000000018
2025-09-03T21:40:45.553169+00:00,product-service-v2-deployment,49.388888888888886
2025-09-03T21:41:00.575546+00:00,product-service-v2-deployment,140.49999999999903
2025-09-03T21:41:00.575546+00:00,product-service-v1-deployment,91.53640216852179
2025-09-03T21:41:00.575546+00:00,product-service-v3-deployment,97.60977212971088
2025-09-03T21:41:15.611638+00:00,product-service-v1-deployment,94.82794114962257
2025-09-03T21:41:15.611638+00:00,product-service-v3-deployment,96.72893336534338
2025-09-03T21:41:15.611638+00:00,product-service-v2-deployment,201.07692307692324
2025-09-03T21:41:30.673825+00:00,product-service-v2-deployment,207.16306912581604
2025-09-03T21:41:30.673825+00:00,product-service-v1-deployment,297.31863065592347
2025-09-03T21:41:30.673825+00:00,product-service-v3-deployment,98.64994536461921
2025-09-03T21:41:45.716983+00:00,product-service-v2-deployment,272.8951218312797
2025-09-03T21:41:45.716983+00:00,product-service-v1-deployment,366.4285714285695
2025-09-03T21:41:45.716983+00:00,product-service-v3-deployment,214.75266102318744
2025-09-03T21:42:00.926895+00:00,product-service-v2-deployment,393.611111111111
2025-09-03T21:42:00.926895+00:00,product-service-v1-deployment,388.4722222222235
2025-09-03T21:42:00.926895+00:00,product-service-v3-deployment,246.70000000000016
2025-09-03T21:42:15.967248+00:00,product-service-v2-deployment,406.8055555555557
2025-09-03T21:42:15.967248+00:00,product-service-v1-deployment,377.79411764705833
2025-09-03T21:42:15.967248+00:00,product-service-v3-deployment,247.30468749999994
2025-09-03T21:42:31.026655+00:00,product-service-v2-deployment,291.94444444444406
2025-09-03T21:42:31.026655+00:00,product-service-v1-deployment,342.499999999999
2025-09-03T21:42:31.026655+00:00,product-service-v3-deployment,350.9999999999998
2025-09-03T21:42:46.122417+00:00,product-service-v3-deployment,97.69230769230768
2025-09-03T21:42:46.122417+00:00,product-service-v2-deployment,451.7857142857142
2025-09-03T21:42:46.122417+00:00,product-service-v1-deployment,276.04166666666634
2025-09-03T21:43:01.223610+00:00,product-service-v2-deployment,461.6666666666665
