timestamp,pod,value
2025-09-03T18:27:28.862618+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.11989950193088829
2025-09-03T18:27:28.862618+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.1157175219168821
2025-09-03T18:27:28.862618+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.10887405562365493
2025-09-03T18:27:43.883442+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.11936858201520391
2025-09-03T18:27:43.883442+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.11330870283969516
2025-09-03T18:27:43.883442+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.10678704309667576
2025-09-03T18:28:02.297393+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.10792300681554509
2025-09-03T18:28:02.297393+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.1194284156570536
2025-09-03T18:28:02.297393+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.11587822861967635
2025-09-03T18:28:17.337329+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.14168012945332933
2025-09-03T18:28:17.337329+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.1824805588376558
2025-09-03T18:28:17.337329+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.20949924955714555
2025-09-03T18:28:35.706906+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.14994105165774013
2025-09-03T18:28:35.706906+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.22478622462269454
2025-09-03T18:28:35.706906+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.304198294474004
2025-09-03T18:28:50.750264+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.24032664431002468
2025-09-03T18:28:50.750264+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2549292724946795
2025-09-03T18:28:50.750264+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.4252686485798272
2025-09-03T18:29:09.183170+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.25939535720058166
2025-09-03T18:29:09.183170+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2638208689330523
2025-09-03T18:29:09.183170+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5598406548996442
2025-09-03T18:29:24.226445+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3820212000827495
2025-09-03T18:29:24.226445+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.26144177527307744
2025-09-03T18:29:24.226445+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6889387424968957
2025-09-03T18:29:42.558617+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3205267912604355
2025-09-03T18:29:42.558617+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3425402411285285
2025-09-03T18:29:42.558617+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6257114920729656
2025-09-03T18:29:57.632718+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3573974263029238
2025-09-03T18:29:57.632718+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3492514490457367
2025-09-03T18:29:57.632718+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6634930043182276
2025-09-03T18:30:16.030672+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3619034834009872
2025-09-03T18:30:16.030672+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3669185749333745
2025-09-03T18:30:16.030672+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.4160039486572066
2025-09-03T18:30:31.104094+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3079380451557591
2025-09-03T18:30:31.104094+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2814028848312318
2025-09-03T18:30:31.104094+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6585774179117876
2025-09-03T18:30:49.575665+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3573645603610711
2025-09-03T18:30:49.575665+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2847460144565269
2025-09-03T18:30:49.575665+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.47520938674504193
2025-09-03T18:31:04.625317+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.38097006164814795
2025-09-03T18:31:04.625317+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3115590738759933
2025-09-03T18:31:04.625317+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.584393376777072
2025-09-03T18:31:19.663570+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3337598921642708
2025-09-03T18:31:19.663570+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.371724734439462
2025-09-03T18:31:19.663570+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6125000618642856
2025-09-03T18:31:38.123516+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.361063501697514
2025-09-03T18:31:38.123516+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.37535395903670216
2025-09-03T18:31:38.123516+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.46926051434611454
2025-09-03T18:31:53.196393+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3577546669186065
2025-09-03T18:31:53.196393+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3096513311979649
2025-09-03T18:31:53.196393+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5821893981608965
2025-09-03T18:32:11.615072+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.29182392509491045
2025-09-03T18:32:11.615072+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.36951563222293726
2025-09-03T18:32:11.615072+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.511311803684888
2025-09-03T18:32:26.681623+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3231633451708613
2025-09-03T18:32:26.681623+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.32010325254554317
2025-09-03T18:32:26.681623+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6057017369049641
2025-09-03T18:32:45.194194+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.22312725990365298
2025-09-03T18:32:45.194194+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.30843322801981915
2025-09-03T18:32:45.194194+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5451037569678684
2025-09-03T18:33:00.243158+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.31066921551368615
2025-09-03T18:33:00.243158+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3327368380739921
2025-09-03T18:33:00.243158+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6526296157693915
2025-09-03T18:33:18.641647+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.29356485070141214
2025-09-03T18:33:18.641647+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.22920729600267425
2025-09-03T18:33:18.641647+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.48514863359354
2025-09-03T18:33:33.721898+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.36057829787045587
2025-09-03T18:33:33.721898+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2790691395380929
2025-09-03T18:33:33.721898+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5697006747943748
2025-09-03T18:33:51.973784+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.28623232028975015
2025-09-03T18:33:51.973784+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.24335233483635757
2025-09-03T18:33:51.973784+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6167005899298227
2025-09-03T18:34:07.186564+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.2579999126216517
2025-09-03T18:34:07.186564+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2634593429291362
2025-09-03T18:34:07.186564+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.3767417458714991
2025-09-03T18:34:25.482207+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.25476060336210443
2025-09-03T18:34:25.482207+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.32366718807706174
2025-09-03T18:34:25.482207+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5608503199150492
2025-09-03T18:34:40.614375+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3583399347347261
2025-09-03T18:34:40.614375+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2729901646875664
2025-09-03T18:34:40.614375+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.46714613652290093
2025-09-03T18:34:58.901335+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.33990079646391974
2025-09-03T18:34:58.901335+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.27900332766190084
2025-09-03T18:34:58.901335+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5434231926882555
2025-09-03T18:35:14.059316+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.36573369195322697
2025-09-03T18:35:14.059316+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.27598615247343417
2025-09-03T18:35:14.059316+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5676741922011976
2025-09-03T18:35:29.117081+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.2878581259892474
2025-09-03T18:35:29.117081+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.30798358012958144
2025-09-03T18:35:29.117081+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5651898114876052
2025-09-03T18:35:46.927743+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.2654455283431422
2025-09-03T18:35:46.927743+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3170447882604386
2025-09-03T18:35:46.927743+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.45703325311458903
2025-09-03T18:36:01.974663+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.32733494619018
2025-09-03T18:36:01.974663+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3484037902680095
2025-09-03T18:36:01.974663+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6541561300675638
2025-09-03T18:36:17.190670+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.37641354523166026
2025-09-03T18:36:17.190670+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3566075094644424
2025-09-03T18:36:17.190670+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6597485578541601
2025-09-03T18:36:35.662399+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3361670629436165
2025-09-03T18:36:35.662399+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3444484544173063
2025-09-03T18:36:35.662399+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5607310525453111
2025-09-03T18:36:50.726880+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.30541339015261865
2025-09-03T18:36:50.726880+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2875049949261113
2025-09-03T18:36:50.726880+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5514624558085798
2025-09-03T18:37:05.123560+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.34300967117074477
2025-09-03T18:37:05.123560+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.34179079259318645
2025-09-03T18:37:05.123560+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5722381851427415
2025-09-03T18:37:20.179643+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3170146377062916
2025-09-03T18:37:20.179643+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.28211565411984163
2025-09-03T18:37:20.179643+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.515059467765011
2025-09-03T18:37:42.866975+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3342900639688546
2025-09-03T18:37:42.866975+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.30708991632917076
2025-09-03T18:37:42.866975+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5053733968585123
2025-09-03T18:37:57.941821+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.33450181971571485
2025-09-03T18:37:57.941821+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.31039326009957946
2025-09-03T18:37:57.941821+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5051775944942871
2025-09-03T18:38:15.182260+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3987658238542748
2025-09-03T18:38:15.182260+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.304058016588685
2025-09-03T18:38:15.182260+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5506913697416691
2025-09-03T18:38:30.348757+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.41407646260935654
2025-09-03T18:38:30.348757+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3890057329337415
2025-09-03T18:38:30.348757+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6946014244588475
2025-09-03T18:38:47.591430+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.32673172016617535
2025-09-03T18:38:47.591430+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.39468277817042513
2025-09-03T18:38:47.591430+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6697277902802277
2025-09-03T18:39:02.840477+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3507493946041118
2025-09-03T18:39:02.840477+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.40057847739313157
2025-09-03T18:39:02.840477+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5860343737486624
2025-09-03T18:39:17.892785+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3294559978838969
2025-09-03T18:39:17.892785+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.39332555922565765
2025-09-03T18:39:17.892785+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6786542279665617
2025-09-03T18:39:34.875800+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.37793788855278526
2025-09-03T18:39:34.875800+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.34247693589078776
2025-09-03T18:39:34.875800+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5562120148439526
2025-09-03T18:39:50.385858+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.24367802072131714
2025-09-03T18:39:50.385858+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.21669959618102977
2025-09-03T18:39:50.385858+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.3900721988601866
2025-09-03T18:40:10.466759+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.35030146856979516
2025-09-03T18:40:10.466759+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.37289882719172923
2025-09-03T18:40:10.466759+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5026525260207173
2025-09-03T18:40:25.870574+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.37761582663178606
2025-09-03T18:40:25.870574+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.27228354434681407
2025-09-03T18:40:25.870574+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5332964380723779
2025-09-03T18:40:43.275499+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.41655071572325536
2025-09-03T18:40:43.275499+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3515690290727247
2025-09-03T18:40:43.275499+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6256090478982538
2025-09-03T18:40:58.396117+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3760700613785553
2025-09-03T18:40:58.396117+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.36629746514476885
2025-09-03T18:40:58.396117+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.679853750691415
2025-09-03T18:41:15.657877+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3124294760852566
2025-09-03T18:41:15.657877+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.2978446833736187
2025-09-03T18:41:15.657877+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5325579731719966
2025-09-03T18:41:30.812649+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3442928247317138
2025-09-03T18:41:30.812649+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3191593883470029
2025-09-03T18:41:30.812649+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6867968460753837
2025-09-03T18:41:48.116226+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3975210297749191
2025-09-03T18:41:48.116226+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3561213842936615
2025-09-03T18:41:48.116226+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.6174455721103135
2025-09-03T18:42:03.200637+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.380818158298017
2025-09-03T18:42:03.200637+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.37665009275949635
2025-09-03T18:42:03.200637+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5187483509863399
2025-09-03T18:42:20.038986+00:00,product-service-v3-deployment-86c98464ff-q4wr5,0.3664780568968164
2025-09-03T18:42:20.038986+00:00,product-service-v2-deployment-5dcf665cdf-69hnb,0.3563939744353232
2025-09-03T18:42:20.038986+00:00,product-service-v1-deployment-58cbffb9dc-z9m67,0.5908921994268564
