timestamp,pod,value
2025-09-03T18:27:28.862618+00:00,product-service-v1-deployment,0
2025-09-03T18:27:28.862618+00:00,product-service-v3-deployment,0.019335253968560877
2025-09-03T18:27:28.862618+00:00,product-service-v2-deployment,0
2025-09-03T18:27:43.883442+00:00,product-service-v1-deployment,0.16542255122929633
2025-09-03T18:27:43.883442+00:00,product-service-v3-deployment,0.2688172043010752
2025-09-03T18:27:43.883442+00:00,product-service-v2-deployment,0.14475071858392438
2025-09-03T18:28:02.297393+00:00,product-service-v1-deployment,0.773440068062726
2025-09-03T18:28:02.297393+00:00,product-service-v3-deployment,0.8701200765705667
2025-09-03T18:28:02.297393+00:00,product-service-v2-deployment,0.8121748883259529
2025-09-03T18:28:17.337329+00:00,product-service-v1-deployment,2.1506265767815047
2025-09-03T18:28:17.337329+00:00,product-service-v3-deployment,2.3574663440660086
2025-09-03T18:28:17.337329+00:00,product-service-v2-deployment,2.171350580060798
2025-09-03T18:28:35.706906+00:00,product-service-v1-deployment,3.599349794875764
2025-09-03T18:28:35.706906+00:00,product-service-v3-deployment,3.695963466078409
2025-09-03T18:28:35.706906+00:00,product-service-v2-deployment,3.696034986551077
2025-09-03T18:28:50.750264+00:00,product-service-v1-deployment,5.525776609615265
2025-09-03T18:28:50.750264+00:00,product-service-v3-deployment,5.836213497795899
2025-09-03T18:28:50.750264+00:00,product-service-v2-deployment,5.525547898429255
2025-09-03T18:29:09.183170+00:00,product-service-v1-deployment,6.17104830441259
2025-09-03T18:29:09.183170+00:00,product-service-v3-deployment,6.132121094883451
2025-09-03T18:29:09.183170+00:00,product-service-v2-deployment,5.977482880024761
2025-09-03T18:29:24.226445+00:00,product-service-v1-deployment,7.214619423657337
2025-09-03T18:29:24.226445+00:00,product-service-v3-deployment,7.173423190622869
2025-09-03T18:29:24.226445+00:00,product-service-v2-deployment,6.759829660561458
2025-09-03T18:29:42.558617+00:00,product-service-v1-deployment,6.505198350467561
2025-09-03T18:29:42.558617+00:00,product-service-v3-deployment,6.563280478596736
2025-09-03T18:29:42.558617+00:00,product-service-v2-deployment,6.505324298160698
2025-09-03T18:29:57.632718+00:00,product-service-v1-deployment,7.229115313710461
2025-09-03T18:29:57.632718+00:00,product-service-v3-deployment,6.918694976696012
2025-09-03T18:29:57.632718+00:00,product-service-v2-deployment,7.146260123868507
2025-09-03T18:30:16.030672+00:00,product-service-v1-deployment,6.876980756882158
2025-09-03T18:30:16.030672+00:00,product-service-v3-deployment,6.705426356589147
2025-09-03T18:30:16.030672+00:00,product-service-v2-deployment,7.063551246996439
2025-09-03T18:30:31.104094+00:00,product-service-v1-deployment,7.346094154164511
2025-09-03T18:30:31.104094+00:00,product-service-v3-deployment,7.242777915735453
2025-09-03T18:30:31.104094+00:00,product-service-v2-deployment,6.642524573202276
2025-09-03T18:30:49.575665+00:00,product-service-v1-deployment,7.077228706232928
2025-09-03T18:30:49.575665+00:00,product-service-v3-deployment,7.573719606828765
2025-09-03T18:30:49.575665+00:00,product-service-v2-deployment,6.60127472891317
2025-09-03T18:31:04.625317+00:00,product-service-v1-deployment,6.851303489519829
2025-09-03T18:31:04.625317+00:00,product-service-v3-deployment,7.342903239151119
2025-09-03T18:31:04.625317+00:00,product-service-v2-deployment,6.057556463006329
2025-09-03T18:31:19.663570+00:00,product-service-v1-deployment,6.908677215844451
2025-09-03T18:31:19.663570+00:00,product-service-v3-deployment,7.467008646010012
2025-09-03T18:31:19.663570+00:00,product-service-v2-deployment,6.867307891198676
2025-09-03T18:31:38.123516+00:00,product-service-v1-deployment,6.492000927428704
2025-09-03T18:31:38.123516+00:00,product-service-v3-deployment,6.743179534739934
2025-09-03T18:31:38.123516+00:00,product-service-v2-deployment,6.492251806623643
2025-09-03T18:31:53.196393+00:00,product-service-v1-deployment,6.961227820123526
2025-09-03T18:31:53.196393+00:00,product-service-v3-deployment,6.961515420686236
2025-09-03T18:31:53.196393+00:00,product-service-v2-deployment,7.230209882664023
2025-09-03T18:32:11.615072+00:00,product-service-v1-deployment,6.70518444088037
2025-09-03T18:32:11.615072+00:00,product-service-v3-deployment,6.1828580261225765
2025-09-03T18:32:11.615072+00:00,product-service-v2-deployment,6.782477633282449
2025-09-03T18:32:26.681623+00:00,product-service-v1-deployment,7.116112616619432
2025-09-03T18:32:26.681623+00:00,product-service-v3-deployment,6.826362169542014
2025-09-03T18:32:26.681623+00:00,product-service-v2-deployment,7.178023251003268
2025-09-03T18:32:45.194194+00:00,product-service-v1-deployment,6.614703208711293
